# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715381.01223 -0.414686 -1.620445 0.742934 0.809448 -0.065175 0.580576 0.058963 0.0002668264 0.0000056616 -0.0000892704 0.0000007783 -0.0000019161 0.0000304164 0.0033288007 -0.0001927679 -0.0000091442 0.0026108474 0.0000044796 0.0025391737
1403715381.06223 -0.404245 -1.584817 0.746047 0.808851 -0.065704 0.581286 0.059584 0.0002671673 0.0000057669 -0.0000888201 0.0000007847 -0.0000019408 0.0000300793 0.0032966863 -0.0001836559 -0.0000091793 0.0026081875 0.0000044856 0.0025391891
1403715381.11223 -0.394236 -1.547403 0.748946 0.808832 -0.067462 0.581211 0.058598 0.0002671325 0.0000046930 -0.0000889353 0.0000007398 -0.0000015874 0.0000301595 0.0032647881 -0.0001747036 -0.0000091778 0.0026054585 0.0000044911 0.0025391758
1403715381.16223 -0.385045 -1.510957 0.751684 0.808217 -0.069852 0.581934 0.057089 0.0002674382 0.0000031974 -0.0000886053 0.0000006994 -0.0000010841 0.0000299106 0.0032325853 -0.0001659629 -0.0000092119 0.0026030818 0.0000044922 0.0025392140
1403715381.21223 -0.376553 -1.474666 0.754122 0.807535 -0.072015 0.582732 0.055897 0.0002677637 0.0000019058 -0.0000882187 0.0000006789 -0.0000006525 0.0000296233 0.0032020181 -0.0001580054 -0.0000092410 0.0026010408 0.0000044897 0.0025392585
1403715381.26223 -0.368705 -1.438472 0.756067 0.806728 -0.074312 0.583653 0.054929 0.0002681411 0.0000006486 -0.0000877387 0.0000006707 -0.0000002366 0.0000292707 0.0031726230 -0.0001506121 -0.0000092745 0.0025992219 0.0000044905 0.0025392987
1403715381.31223 -0.361691 -1.402347 0.757789 0.806008 -0.076067 0.584455 0.054565 0.0002684802 -0.0000001512 -0.0000872928 0.0000006733 0.0000000243 0.0000289474 0.0031441469 -0.0001437078 -0.0000093106 0.0025976233 0.0000044934 0.0025393404
1403715381.36223 -0.355076 -1.366701 0.758838 0.805675 -0.078825 0.584647 0.053506 0.0002685282 -0.0000015653 -0.0000872287 0.0000006863 0.0000004837 0.0000289048 0.0031167839 -0.0001372522 -0.0000093506 0.0025961979 0.0000045009 0.0025393867
1403715381.41223 -0.348999 -1.331553 0.759905 0.804720 -0.081533 0.585654 0.052806 0.0002689215 -0.0000028520 -0.0000866691 0.0000007114 0.0000008944 0.0000285047 0.0030904482 -0.0001311364 -0.0000093929 0.0025948973 0.0000045109 0.0025394347
1403715381.46223 -0.343169 -1.296562 0.760525 0.804001 -0.083601 0.586308 0.053249 0.0002692202 -0.0000033986 -0.0000862483 0.0000007282 0.0000010636 0.0000282065 0.0030653288 -0.0001254122 -0.0000094342 0.0025937259 0.0000045230 0.0025394892
1403715381.51223 -0.338431 -1.262085 0.761212 0.802036 -0.085299 0.588677 0.054047 0.0002702429 -0.0000037724 -0.0000848019 0.0000007422 0.0000011581 0.0000271882 0.0030409931 -0.0001200027 -0.0000094813 0.0025927040 0.0000045378 0.0025395546
1403715381.56223 -0.334233 -1.227304 0.760855 0.801679 -0.084659 0.588935 0.057434 0.0002705378 -0.0000020618 -0.0000844533 0.0000007091 0.0000006160 0.0000269440 0.0030175648 -0.0001152173 -0.0000095163 0.0025919699 0.0000045450 0.0025396009
1403715381.61223 -0.330534 -1.193528 0.759896 0.801892 -0.084488 0.588418 0.059962 0.0002704632 -0.0000008176 -0.0000846008 0.0000006998 0.0000002263 0.0000270475 0.0029946240 -0.0001105318 -0.0000095672 0.0025913243 0.0000045532 0.0025396633
1403715381.66223 -0.326496 -1.159769 0.757549 0.803364 -0.083790 0.586182 0.063062 0.0002696839 0.0000009476 -0.0000857199 0.0000007011 -0.0000003323 0.0000278297 0.0029727037 -0.0001060685 -0.0000096174 0.0025905340 0.0000045567 0.0025396631
1403715381.71223 -0.323336 -1.125282 0.755181 0.806121 -0.083049 0.582181 0.065853 0.0002680818 0.0000027735 -0.0000879110 0.0000007253 -0.0000009434 0.0000294158 0.0029513407 -0.0001014311 -0.0000096360 0.0025896067 0.0000045662 0.0025396966
1403715381.76223 -0.320771 -1.091504 0.753183 0.808887 -0.082136 0.578222 0.067935 0.0002664271 0.0000042959 -0.0000900714 0.0000007702 -0.0000014890 0.0000310459 0.0029303720 -0.0000970048 -0.0000096887 0.0025890474 0.0000045698 0.0025397735
1403715381.81223 -0.318699 -1.057602 0.751044 0.811737 -0.081355 0.574140 0.069476 0.0002646571 0.0000055271 -0.0000922880 0.0000008210 -0.0000019665 0.0000327847 0.0029105828 -0.0000929591 -0.0000097390 0.0025886570 0.0000045733 0.0025398561
1403715381.86223 -0.316426 -1.023404 0.748150 0.815022 -0.081218 0.569313 0.070890 0.0002625064 0.0000065375 -0.0000948766 0.0000008728 -0.0000024044 0.0000349025 0.0028913009 -0.0000889924 -0.0000097935 0.0025883056 0.0000045768 0.0025399332
1403715381.91223 -0.313732 -0.989247 0.745142 0.817750 -0.082298 0.564939 0.073182 0.0002605652 0.0000075224 -0.0000970993 0.0000009314 -0.0000028467 0.0000368029 0.0028726554 -0.0000848874 -0.0000098501 0.0025878269 0.0000045816 0.0025400072
1403715381.96223 -0.310610 -0.955157 0.742346 0.819691 -0.084784 0.561252 0.076911 0.0002589991 0.0000086714 -0.0000987931 0.0000010089 -0.0000033524 0.0000383088 0.0028546338 -0.0000807613 -0.0000099055 0.0025873084 0.0000045853 0.0025400808
1403715382.01223 -0.306781 -0.920869 0.739976 0.820455 -0.089829 0.558941 0.079806 0.0002581146 0.0000085399 -0.0000997966 0.0000010051 -0.0000033462 0.0000392139 0.0028372949 -0.0000765089 -0.0000099581 0.0025866581 0.0000045894 0.0025401516
1403715382.06223 -0.301968 -0.886928 0.738038 0.820873 -0.096089 0.556724 0.083619 0.0002573366 0.0000084618 -0.0001006628 0.0000010049 -0.0000033532 0.0000400087 0.0028206992 -0.0000720504 -0.0000100106 0.0025857938 0.0000045941 0.0025402221
1403715382.11223 -0.296189 -0.852852 0.736346 0.820343 -0.104085 0.555594 0.086710 0.0002570992 0.0000074409 -0.0001010122 0.0000009458 -0.0000029641 0.0000403211 0.0028048016 -0.0000674962 -0.0000100626 0.0025847941 0.0000045998 0.0025402934
1403715382.16223 -0.289800 -0.818903 0.735000 0.819255 -0.113084 0.554920 0.089984 0.0002571077 0.0000061494 -0.0001011041 0.0000008812 -0.0000024555 0.0000403929 0.0027896531 -0.0000629342 -0.0000101127 0.0025837119 0.0000046066 0.0025403635
1403715382.21223 -0.282692 -0.785241 0.734598 0.817661 -0.123070 0.554586 0.093371 0.0002572923 0.0000045519 -0.0001010026 0.0000008174 -0.0000018196 0.0000402830 0.0027752994 -0.0000582845 -0.0000101563 0.0025824262 0.0000046048 0.0025404126
1403715382.26223 -0.273746 -0.752321 0.734378 0.815893 -0.132750 0.554108 0.098291 0.0002575308 0.0000037615 -0.0001007889 0.0000007940 -0.0000015005 0.0000400757 0.0027616816 -0.0000536848 -0.0000101992 0.0025809982 0.0000046071 0.0025404592
1403715382.31223 -0.264998 -0.718600 0.734188 0.813755 -0.143126 0.553798 0.103079 0.0002578018 0.0000026225 -0.0001005441 0.0000007660 -0.0000010466 0.0000398418 0.0027491173 -0.0000489497 -0.0000102166 0.0025792234 0.0000046152 0.0025405188
1403715382.36223 -0.255030 -0.685392 0.733945 0.811500 -0.153125 0.553296 0.109016 0.0002581402 0.0000021300 -0.0001002016 0.0000007613 -0.0000008465 0.0000395251 0.0027370011 -0.0000444614 -0.0000102534 0.0025778189 0.0000046235 0.0025406133
1403715382.41223 -0.244102 -0.652480 0.733726 0.808582 -0.163360 0.553330 0.115479 0.0002588024 0.0000016972 -0.0000994972 0.0000007589 -0.0000006677 0.0000388819 0.0027257884 -0.0000400178 -0.0000102934 0.0025762778 0.0000046379 0.0025406976
1403715382.46223 -0.232584 -0.619480 0.733069 0.806684 -0.173067 0.551951 0.121071 0.0002587223 0.0000012284 -0.0000996072 0.0000007574 -0.0000004840 0.0000389801 0.0027152144 -0.0000356160 -0.0000103319 0.0025746492 0.0000046510 0.0025407767
1403715382.51223 -0.219887 -0.586680 0.732511 0.804452 -0.182017 0.551261 0.125853 0.0002589221 0.0000005437 -0.0000994067 0.0000007558 -0.0000002157 0.0000387972 0.0027051803 -0.0000313133 -0.0000103755 0.0025729958 0.0000046683 0.0025408498
1403715382.56223 -0.206343 -0.554049 0.731988 0.802641 -0.190230 0.550165 0.129994 0.0002588682 -0.0000001390 -0.0000994817 0.0000007572 0.0000000502 0.0000388639 0.0026958645 -0.0000271122 -0.0000104222 0.0025712796 0.0000046892 0.0025409146
1403715382.61223 -0.192069 -0.521929 0.731354 0.800676 -0.198510 0.549326 0.133240 0.0002588467 -0.0000012769 -0.0000995103 0.0000007654 0.0000004918 0.0000388898 0.0026873481 -0.0000231569 -0.0000104699 0.0025696140 0.0000047126 0.0025409746
1403715382.66223 -0.176849 -0.490379 0.730495 0.799118 -0.206191 0.547613 0.137901 0.0002585959 -0.0000014746 -0.0000997961 0.0000007689 0.0000005737 0.0000391482 0.0026795522 -0.0000193903 -0.0000105193 0.0025679611 0.0000047381 0.0025410287
1403715382.71223 -0.160987 -0.459556 0.729431 0.796987 -0.214561 0.546543 0.141656 0.0002585413 -0.0000023927 -0.0000998500 0.0000007835 0.0000009330 0.0000391985 0.0026724599 -0.0000158190 -0.0000105703 0.0025663392 0.0000047649 0.0025410792
1403715382.76223 -0.144197 -0.429045 0.728131 0.795810 -0.221923 0.543868 0.147120 0.0002579761 -0.0000019869 -0.0001004874 0.0000007783 0.0000007867 0.0000397805 0.0026661432 -0.0000125075 -0.0000106242 0.0025647776 0.0000048008 0.0025411481
1403715382.81223 -0.125833 -0.399726 0.727091 0.793568 -0.229060 0.542610 0.152828 0.0002581609 -0.0000016388 -0.0001003015 0.0000007722 0.0000006546 0.0000396061 0.0026603178 -0.0000093867 -0.0000107004 0.0025632668 0.0000048481 0.0025411751
1403715382.86223 -0.106680 -0.371065 0.725329 0.791570 -0.236846 0.540730 0.157900 0.0002579621 -0.0000016839 -0.0001005251 0.0000007697 0.0000006799 0.0000398080 0.0026551608 -0.0000064715 -0.0000107797 0.0025616616 0.0000048821 0.0025411614
1403715382.91223 -0.087066 -0.341995 0.724161 0.789447 -0.244125 0.538985 0.163316 0.0002579080 -0.0000014558 -0.0001005904 0.0000007592 0.0000005969 0.0000398623 0.0026504805 -0.0000037805 -0.0000108218 0.0025599361 0.0000048664 0.0025411188
1403715382.96223 -0.067272 -0.314000 0.722351 0.787487 -0.252032 0.536941 0.167447 0.0002575120 -0.0000019147 -0.0001010193 0.0000007651 0.0000007843 0.0000402606 0.0026464625 -0.0000014598 -0.0000108579 0.0025589452 0.0000049030 0.0025411784
1403715383.01223 -0.046839 -0.286955 0.720759 0.785155 -0.259977 0.535390 0.171176 0.0002573327 -0.0000026381 -0.0001012039 0.0000007769 0.0000010749 0.0000404346 0.0026430585 0.0000004836 -0.0000108983 0.0025582060 0.0000049433 0.0025412205
1403715383.06223 -0.025647 -0.260410 0.718756 0.783310 -0.267701 0.533645 0.173162 0.0002567883 -0.0000039871 -0.0001017487 0.0000008102 0.0000016216 0.0000409511 0.0026401754 0.0000020984 -0.0000109428 0.0025576928 0.0000049854 0.0025412454
1403715383.11223 -0.003432 -0.234387 0.716403 0.781553 -0.274549 0.532508 0.173877 0.0002563110 -0.0000056880 -0.0001021784 0.0000008722 0.0000023133 0.0000413686 0.0026377602 0.0000034144 -0.0000109913 0.0025574174 0.0000050304 0.0025412501
1403715383.16223 0.019617 -0.209117 0.714041 0.780316 -0.279598 0.531427 0.174692 0.0002558891 -0.0000067824 -0.0001025596 0.0000009228 0.0000027670 0.0000417401 0.0026357772 0.0000044249 -0.0000110462 0.0025574071 0.0000050806 0.0025412375
1403715383.21223 0.043689 -0.184739 0.711292 0.779623 -0.284786 0.529923 0.173971 0.0002549711 -0.0000084217 -0.0001033936 0.0000010182 0.0000034671 0.0000425619 0.0026342208 0.0000051352 -0.0000111026 0.0025577107 0.0000051282 0.0025412191
1403715383.26223 0.068746 -0.161522 0.708281 0.779188 -0.287114 0.528873 0.175286 0.0002546667 -0.0000084164 -0.0001037099 0.0000010147 0.0000034808 0.0000428677 0.0026330678 0.0000055453 -0.0000111612 0.0025583829 0.0000051789 0.0025411951
1403715383.31223 0.094444 -0.139503 0.704909 0.778467 -0.289994 0.528540 0.174751 0.0002543474 -0.0000094929 -0.0001039453 0.0000010875 0.0000039349 0.0000431109 0.0026322578 0.0000056396 -0.0000112216 0.0025594388 0.0000052293 0.0025411625
1403715383.36223 0.120898 -0.118698 0.701797 0.777470 -0.292350 0.529021 0.173804 0.0002543319 -0.0000107568 -0.0001038405 0.0000011848 0.0000044493 0.0000430247 0.0026317553 0.0000054433 -0.0000112814 0.0025609087 0.0000052778 0.0025411244
1403715383.41223 0.147761 -0.099416 0.698648 0.776617 -0.293233 0.529709 0.174039 0.0002546730 -0.0000111093 -0.0001034585 0.0000012108 0.0000045713 0.0000426528 0.0026315155 0.0000049792 -0.0000113396 0.0025628053 0.0000053250 0.0025410776
1403715383.46223 0.175617 -0.082811 0.695613 0.775280 -0.294375 0.530999 0.174142 0.0002552567 -0.0000117498 -0.0001027876 0.0000012605 0.0000047924 0.0000420060 0.0026314172 0.0000043084 -0.0000114190 0.0025649350 0.0000053479 0.0025409518
1403715383.51223 0.203937 -0.066311 0.693768 0.772715 -0.296100 0.533420 0.175212 0.0002565018 -0.0000124633 -0.0001013952 0.0000013178 0.0000049899 0.0000406875 0.0026314156 0.0000034750 -0.0000114691 0.0025674743 0.0000053432 0.0025408512
1403715383.56223 0.231808 -0.051618 0.691395 0.770094 -0.297744 0.535343 0.178076 0.0002578202 -0.0000123472 -0.0000999939 0.0000013019 0.0000048525 0.0000393846 0.0026317053 0.0000024066 -0.0000114955 0.0025709765 0.0000053875 0.0025408480
1403715383.61222 0.259691 -0.038122 0.688555 0.766710 -0.299972 0.537449 0.182540 0.0002595104 -0.0000118583 -0.0000981850 0.0000012501 0.0000045511 0.0000377470 0.0026320713 0.0000012075 -0.0000115234 0.0025748522 0.0000054290 0.0025408342
1403715383.66222 0.287040 -0.026143 0.685408 0.763750 -0.304190 0.537777 0.186952 0.0002603659 -0.0000115978 -0.0000972471 0.0000012215 0.0000043983 0.0000369195 0.0026325074 -0.0000001374 -0.0000115558 0.0025791025 0.0000054747 0.0025408047
1403715383.71222 0.313609 -0.015254 0.682176 0.760624 -0.309547 0.537360 0.192035 0.0002609985 -0.0000113309 -0.0000965516 0.0000011926 0.0000042608 0.0000363139 0.0026329623 -0.0000015308 -0.0000115869 0.0025836264 0.0000055207 0.0025407532
1403715383.76222 0.339256 -0.005765 0.678329 0.756713 -0.316257 0.536849 0.197890 0.0002617028 -0.0000112137 -0.0000957458 0.0000011780 0.0000041745 0.0000356261 0.0026334552 -0.0000029843 -0.0000116040 0.0025885084 0.0000055642 0.0025407281
1403715383.81222 0.364776 0.003356 0.674242 0.752527 -0.324343 0.535650 0.203922 0.0002621657 -0.0000113865 -0.0000951826 0.0000011889 0.0000042096 0.0000351558 0.0026339456 -0.0000044503 -0.0000116198 0.0025935930 0.0000056101 0.0025407076
1403715383.86222 0.389744 0.011716 0.670219 0.748557 -0.333311 0.533133 0.210558 0.0002621974 -0.0000112905 -0.0000951604 0.0000011762 0.0000041772 0.0000351383 0.0026344729 -0.0000060269 -0.0000116388 0.0025990319 0.0000056573 0.0025406780
1403715383.91222 0.413688 0.019320 0.665995 0.743695 -0.343414 0.530694 0.217596 0.0002623393 -0.0000114874 -0.0000949720 0.0000011881 0.0000042424 0.0000349861 0.0026349977 -0.0000076092 -0.0000116524 0.0026046431 0.0000057008 0.0025406475
1403715383.96223 0.437163 0.026369 0.661815 0.739017 -0.353579 0.526952 0.226181 0.0002623449 -0.0000108089 -0.0000950492 0.0000011241 0.0000040036 0.0000350451 0.0026355134 -0.0000091817 -0.0000116640 0.0026103524 0.0000057445 0.0025406126
1403715384.01223 0.459879 0.032844 0.658192 0.733348 -0.364612 0.523957 0.233939 0.0002625019 -0.0000109867 -0.0000948458 0.0000011319 0.0000040613 0.0000348812 0.0026360578 -0.0000107863 -0.0000116870 0.0026163571 0.0000057898 0.0025405758
1403715384.06223 0.481429 0.039306 0.653557 0.728065 -0.375731 0.519848 0.241881 0.0002622700 -0.0000108782 -0.0000951384 0.0000011127 0.0000040428 0.0000351260 0.0026365393 -0.0000123732 -0.0000117311 0.0026221040 0.0000058318 0.0025404722
1403715384.11223 0.502258 0.045109 0.650499 0.722128 -0.387029 0.516061 0.249840 0.0002623072 -0.0000109031 -0.0000950900 0.0000011007 0.0000040533 0.0000350841 0.0026369826 -0.0000140732 -0.0000117547 0.0026276771 0.0000058305 0.0025403600
1403715384.16223 0.522175 0.050140 0.647832 0.715982 -0.398052 0.512455 0.257516 0.0002623596 -0.0000110736 -0.0000950161 0.0000011092 0.0000041134 0.0000350295 0.0026375053 -0.0000155927 -0.0000117556 0.0026337043 0.0000058676 0.0025403644
1403715384.21223 0.542129 0.055377 0.645464 0.710028 -0.409315 0.508321 0.264446 0.0002620770 -0.0000114808 -0.0000953043 0.0000011346 0.0000042811 0.0000352770 0.0026379128 -0.0000170546 -0.0000117556 0.0026396017 0.0000059049 0.0025403057
1403715384.26223 0.561312 0.059226 0.643659 0.703393 -0.420395 0.504985 0.271102 0.0002620978 -0.0000122045 -0.0000951964 0.0000011931 0.0000045402 0.0000352002 0.0026384054 -0.0000185803 -0.0000117556 0.0026458520 0.0000059436 0.0025402908
1403715384.31223 0.580025 0.062672 0.642303 0.696575 -0.431691 0.501658 0.277066 0.0002619667 -0.0000133062 -0.0000952100 0.0000012929 0.0000049444 0.0000352308 0.0026387859 -0.0000199227 -0.0000117547 0.0026520386 0.0000059837 0.0025402580
1403715384.36223 0.597561 0.065720 0.641173 0.689558 -0.442508 0.498331 0.283484 0.0002619793 -0.0000141237 -0.0000950840 0.0000013704 0.0000052347 0.0000351401 0.0026391470 -0.0000211944 -0.0000117408 0.0026581918 0.0000060225 0.0025402235
1403715384.41223 0.614655 0.068603 0.640127 0.682870 -0.452675 0.494628 0.290029 0.0002619630 -0.0000146051 -0.0000950380 0.0000014146 0.0000054068 0.0000351106 0.0026394660 -0.0000223826 -0.0000117299 0.0026641220 0.0000060608 0.0025401823
1403715384.46223 0.631080 0.071471 0.639339 0.676334 -0.463193 0.490574 0.295569 0.0002615757 -0.0000154255 -0.0000953742 0.0000015010 0.0000057320 0.0000354082 0.0026397821 -0.0000235776 -0.0000117226 0.0026700182 0.0000060979 0.0025401369
1403715384.51223 0.646335 0.073621 0.638487 0.670044 -0.473911 0.486106 0.300251 0.0002607916 -0.0000164399 -0.0000961305 0.0000016187 0.0000061669 0.0000360701 0.0026400788 -0.0000247303 -0.0000117160 0.0026758083 0.0000061347 0.0025400908
1403715384.56223 0.661207 0.074780 0.638072 0.664918 -0.484035 0.479980 0.305308 0.0002596213 -0.0000164982 -0.0000974710 0.0000016223 0.0000062995 0.0000372321 0.0026402583 -0.0000256117 -0.0000116883 0.0026813068 0.0000061650 0.0025400578
1403715384.61223 0.675309 0.075306 0.638111 0.659078 -0.494363 0.474634 0.309748 0.0002585195 -0.0000171345 -0.0000986048 0.0000017013 0.0000066395 0.0000382502 0.0026403419 -0.0000262945 -0.0000116618 0.0026868936 0.0000062021 0.0025400170
1403715384.66223 0.688064 0.075333 0.637984 0.653595 -0.504278 0.468590 0.314549 0.0002573401 -0.0000172060 -0.0000998931 0.0000017071 0.0000067809 0.0000394184 0.0026404082 -0.0000268908 -0.0000116389 0.0026920994 0.0000062425 0.0025399723
1403715384.71223 0.700337 0.073803 0.638540 0.648769 -0.513062 0.461800 0.320324 0.0002563163 -0.0000163439 -0.0001011369 0.0000015824 0.0000065482 0.0000405412 0.0026402604 -0.0000272535 -0.0000116298 0.0026966429 0.0000062533 0.0025398335
1403715384.76223 0.711547 0.071882 0.639224 0.642519 -0.521969 0.457098 0.325236 0.0002557531 -0.0000165835 -0.0001016981 0.0000016074 0.0000066916 0.0000410748 0.0026401021 -0.0000272630 -0.0000115943 0.0027014406 0.0000062961 0.0025397961
1403715384.81223 0.722301 0.069313 0.639969 0.636816 -0.530374 0.451814 0.330203 0.0002550834 -0.0000164034 -0.0001024000 0.0000015669 0.0000066848 0.0000417317 0.0026397852 -0.0000271721 -0.0000115431 0.0027055512 0.0000063919 0.0025396587
1403715384.86223 0.732000 0.065377 0.641049 0.630946 -0.538410 0.447073 0.334884 0.0002545442 -0.0000164480 -0.0001029581 0.0000015685 0.0000067491 0.0000422691 0.0026395356 -0.0000268355 -0.0000115172 0.0027099322 0.0000064231 0.0025396389
1403715384.91223 0.741363 0.060522 0.642487 0.624779 -0.545449 0.443676 0.339542 0.0002545556 -0.0000167102 -0.0001029125 0.0000015975 0.0000068478 0.0000422291 0.0026391591 -0.0000261018 -0.0000114837 0.0027139382 0.0000064477 0.0025396396
1403715384.96223 0.749811 0.054528 0.644175 0.619055 -0.550494 0.441938 0.344118 0.0002552222 -0.0000169355 -0.0001021953 0.0000016194 0.0000068693 0.0000415391 0.0026387342 -0.0000251774 -0.0000114449 0.0027177683 0.0000064704 0.0025396263
1403715385.01223 0.757590 0.047574 0.645922 0.614853 -0.553709 0.439790 0.349211 0.0002560368 -0.0000161649 -0.0001014749 0.0000015108 0.0000064903 0.0000408294 0.0026382208 -0.0000239319 -0.0000114082 0.0027212305 0.0000064945 0.0025395965
1403715385.06223 0.764362 0.039667 0.647575 0.611922 -0.556045 0.436849 0.354299 0.0002566541 -0.0000146915 -0.0001010529 0.0000013263 0.0000058640 0.0000403936 0.0026376918 -0.0000224692 -0.0000113623 0.0027243029 0.0000065120 0.0025395651
1403715385.11223 0.770125 0.030779 0.649816 0.609408 -0.557904 0.433340 0.359974 0.0002573086 -0.0000126492 -0.0001006361 0.0000011015 0.0000050225 0.0000399590 0.0026371249 -0.0000207480 -0.0000113212 0.0027269649 0.0000065330 0.0025395222
1403715385.16223 0.775012 0.021036 0.652310 0.606615 -0.560137 0.429632 0.365623 0.0002578698 -0.0000106890 -0.0001002642 0.0000009168 0.0000042277 0.0000395771 0.0026365463 -0.0000188105 -0.0000112826 0.0027293302 0.0000065562 0.0025394743
1403715385.21223 0.779288 0.010572 0.654914 0.603753 -0.562554 0.425790 0.371105 0.0002583396 -0.0000088096 -0.0000999419 0.0000007685 0.0000034766 0.0000392502 0.0026359805 -0.0000166724 -0.0000112408 0.0027313381 0.0000065749 0.0025394289
1403715385.26223 0.783358 -0.000741 0.657834 0.601429 -0.564725 0.422299 0.375544 0.0002585917 -0.0000072258 -0.0000997988 0.0000006647 0.0000028548 0.0000390960 0.0026354184 -0.0000142891 -0.0000111999 0.0027332224 0.0000065949 0.0025393800
1403715385.31223 0.787103 -0.013785 0.660313 0.599529 -0.567126 0.419277 0.378339 0.0002584735 -0.0000062584 -0.0000999966 0.0000006060 0.0000024870 0.0000392545 0.0026348196 -0.0000117089 -0.0000111666 0.0027350378 0.0000065868 0.0025392815
1403715385.36223 0.791659 -0.026716 0.663337 0.597335 -0.569121 0.417892 0.380340 0.0002586193 -0.0000061391 -0.0000998493 0.0000005957 0.0000024357 0.0000391127 0.0026342834 -0.0000086012 -0.0000111205 0.0027368111 0.0000066007 0.0025392268
1403715385.41223 0.796075 -0.040622 0.666332 0.596290 -0.570967 0.415848 0.381453 0.0002582682 -0.0000057435 -0.0001002314 0.0000005634 0.0000022980 0.0000394498 0.0026337688 -0.0000056250 -0.0000110718 0.0027386521 0.0000066503 0.0025391176
1403715385.46223 0.800551 -0.054358 0.670012 0.594123 -0.572659 0.416374 0.381722 0.0002584860 -0.0000066972 -0.0000999417 0.0000006083 0.0000026587 0.0000391879 0.0026334678 -0.0000024285 -0.0000110232 0.0027406567 0.0000066423 0.0025390813
1403715385.51223 0.804991 -0.068590 0.673845 0.591482 -0.573815 0.418628 0.381622 0.0002591709 -0.0000082739 -0.0000990736 0.0000006976 0.0000032326 0.0000384134 0.0026332752 0.0000008154 -0.0000109770 0.0027427420 0.0000066368 0.0025390363
1403715385.56223 0.809209 -0.083311 0.678075 0.588280 -0.575736 0.421959 0.380007 0.0002596368 -0.0000110022 -0.0000982907 0.0000008984 0.0000042363 0.0000377451 0.0026331847 0.0000042260 -0.0000109249 0.0027446980 0.0000066338 0.0025389874
1403715385.61223 0.811771 -0.099518 0.682364 0.585107 -0.577627 0.426473 0.376986 0.0002599266 -0.0000144858 -0.0000974799 0.0000012297 0.0000055093 0.0000370790 0.0026330866 0.0000077350 -0.0000108486 0.0027463536 0.0000066289 0.0025388417
1403715385.66223 0.814933 -0.115048 0.686810 0.583129 -0.580170 0.429182 0.373050 0.0002592588 -0.0000176610 -0.0000977219 0.0000016270 0.0000067351 0.0000373536 0.0026332904 0.0000116573 -0.0000107932 0.0027472386 0.0000066045 0.0025388121
1403715385.71223 0.816996 -0.131019 0.691682 0.581508 -0.581390 0.432079 0.370327 0.0002591072 -0.0000200836 -0.0000974325 0.0000019812 0.0000076312 0.0000371547 0.0026336322 0.0000154201 -0.0000107440 0.0027482682 0.0000065842 0.0025387793
1403715385.76223 0.817600 -0.147413 0.696687 0.580498 -0.581387 0.434382 0.369221 0.0002593972 -0.0000213868 -0.0000968326 0.0000021876 0.0000080631 0.0000366620 0.0026341446 0.0000192929 -0.0000106976 0.0027486165 0.0000065676 0.0025387453
1403715385.81223 0.816568 -0.164209 0.702560 0.578893 -0.580940 0.437559 0.368692 0.0002601413 -0.0000228335 -0.0000956498 0.0000024280 0.0000084754 0.0000356801 0.0026348312 0.0000232378 -0.0000106491 0.0027481141 0.0000065489 0.0025387132
1403715385.86223 0.813890 -0.181419 0.708897 0.577982 -0.579673 0.439833 0.369409 0.0002611078 -0.0000232640 -0.0000944157 0.0000024955 0.0000084922 0.0000346485 0.0026357083 0.0000272315 -0.0000105981 0.0027466970 0.0000065275 0.0025386834
1403715385.91223 0.809596 -0.198741 0.715781 0.577271 -0.577253 0.441781 0.371977 0.0002626682 -0.0000226972 -0.0000926768 0.0000023820 0.0000080880 0.0000332031 0.0026367847 0.0000312115 -0.0000105473 0.0027445343 0.0000065019 0.0025386533
1403715385.96223 0.803706 -0.216066 0.723120 0.577624 -0.573039 0.442219 0.377384 0.0002648417 -0.0000200755 -0.0000905707 0.0000019403 0.0000069437 0.0000314735 0.0026380443 0.0000350702 -0.0000104925 0.0027417063 0.0000064772 0.0025386333
1403715386.01223 0.797432 -0.233040 0.729826 0.578735 -0.568806 0.441193 0.383241 0.0002666912 -0.0000166517 -0.0000888443 0.0000014500 0.0000056255 0.0000300908 0.0026394054 0.0000386906 -0.0000104482 0.0027381370 0.0000064573 0.0025385867
1403715386.06223 0.789384 -0.248802 0.736462 0.580158 -0.565570 0.439614 0.387668 0.0002677648 -0.0000136019 -0.0000879385 0.0000011010 0.0000045442 0.0000293731 0.0026409042 0.0000420478 -0.0000104011 0.0027348087 0.0000064240 0.0025385795
1403715386.11223 0.780412 -0.263365 0.742973 0.581444 -0.563150 0.438064 0.391004 0.0002684483 -0.0000111632 -0.0000873608 0.0000008734 0.0000037091 0.0000289220 0.0026424155 0.0000449639 -0.0000103571 0.0027307307 0.0000063958 0.0025385688
1403715386.16223 0.771099 -0.277167 0.748932 0.582790 -0.561953 0.435993 0.393033 0.0002685272 -0.0000092438 -0.0000874843 0.0000007272 0.0000030874 0.0000289951 0.0026438958 0.0000474401 -0.0000103210 0.0027263672 0.0000063679 0.0025385653
